Property,Sizes
0.null.STAR_TREE.SIZE,"334757, 333329, 332405"
0.l_receiptdate.FORWARD_INDEX.SIZE,"143723, 105221, 104934"
0.l_shipdate.FORWARD_INDEX.SIZE,"143723, 105221, 104934"
0.l_shipmode.FORWARD_INDEX.SIZE,"47908, 35074, 34978"
0.l_returnflag.FORWARD_INDEX.SIZE,"31939, 11692, 11660"
0.sum__l_discount.FORWARD_INDEX.SIZE,"1022564, 748636, 746596"
0.sum__l_extendedprice.FORWARD_INDEX.SIZE,"1022564, 748636, 746596"
0.sum__l_quantity.FORWARD_INDEX.SIZE,"1022564, 748636, 746596"
