name,table,run_name,time
filt_1,tpch_lineitem_10g_star_idx_10,run_0,2.3372063636779785
filt_1,tpch_lineitem_10g_star_idx_10,run_1,1.0511667728424072
filt_1,tpch_lineitem_10g_star_idx_10,run_2,1.0400004386901855
filt_1,tpch_lineitem_10g_star_idx_10,run_3,0.9753994941711426
filt_1,tpch_lineitem_10g_star_idx_10,run_4,0.9872472286224365
filt_1,tpch_lineitem_10g_star_idx_10,run_5,0.9666562080383301
filt_1,tpch_lineitem_10g_star_idx_10,run_6,0.9923012256622314
filt_1,tpch_lineitem_10g_star_idx_10,run_7,0.9666168689727783
filt_1,tpch_lineitem_10g_star_idx_10,run_8,0.989703893661499
filt_1,tpch_lineitem_10g_star_idx_10,run_9,0.9868299961090088
filt_2,tpch_lineitem_10g_star_idx_10,run_0,1.0229284763336182
filt_2,tpch_lineitem_10g_star_idx_10,run_1,0.3238227367401123
filt_2,tpch_lineitem_10g_star_idx_10,run_2,0.288480281829834
filt_2,tpch_lineitem_10g_star_idx_10,run_3,0.3292369842529297
filt_2,tpch_lineitem_10g_star_idx_10,run_4,0.30168819427490234
filt_2,tpch_lineitem_10g_star_idx_10,run_5,0.32212257385253906
filt_2,tpch_lineitem_10g_star_idx_10,run_6,0.28159523010253906
filt_2,tpch_lineitem_10g_star_idx_10,run_7,0.301619291305542
filt_2,tpch_lineitem_10g_star_idx_10,run_8,0.2844202518463135
filt_2,tpch_lineitem_10g_star_idx_10,run_9,0.28563785552978516
agg,tpch_lineitem_10g_star_idx_10,run_0,0.04517388343811035
agg,tpch_lineitem_10g_star_idx_10,run_1,0.020119905471801758
agg,tpch_lineitem_10g_star_idx_10,run_2,0.01965022087097168
agg,tpch_lineitem_10g_star_idx_10,run_3,0.02111363410949707
agg,tpch_lineitem_10g_star_idx_10,run_4,0.021250009536743164
agg,tpch_lineitem_10g_star_idx_10,run_5,0.0195009708404541
agg,tpch_lineitem_10g_star_idx_10,run_6,0.021326065063476562
agg,tpch_lineitem_10g_star_idx_10,run_7,0.0188443660736084
agg,tpch_lineitem_10g_star_idx_10,run_8,0.02245187759399414
agg,tpch_lineitem_10g_star_idx_10,run_9,0.021728515625
filt_3,tpch_lineitem_10g_star_idx_10,run_0,0.05769491195678711
filt_3,tpch_lineitem_10g_star_idx_10,run_1,0.020995616912841797
filt_3,tpch_lineitem_10g_star_idx_10,run_2,0.021663188934326172
filt_3,tpch_lineitem_10g_star_idx_10,run_3,0.024432659149169922
filt_3,tpch_lineitem_10g_star_idx_10,run_4,0.01991581916809082
filt_3,tpch_lineitem_10g_star_idx_10,run_5,0.020772933959960938
filt_3,tpch_lineitem_10g_star_idx_10,run_6,0.019785165786743164
filt_3,tpch_lineitem_10g_star_idx_10,run_7,0.022489309310913086
filt_3,tpch_lineitem_10g_star_idx_10,run_8,0.022032737731933594
filt_3,tpch_lineitem_10g_star_idx_10,run_9,0.04903411865234375
filt_4,tpch_lineitem_10g_star_idx_10,run_0,0.021795988082885742
filt_4,tpch_lineitem_10g_star_idx_10,run_1,0.01958465576171875
filt_4,tpch_lineitem_10g_star_idx_10,run_2,0.022144794464111328
filt_4,tpch_lineitem_10g_star_idx_10,run_3,0.04928135871887207
filt_4,tpch_lineitem_10g_star_idx_10,run_4,0.02163100242614746
filt_4,tpch_lineitem_10g_star_idx_10,run_5,0.024034738540649414
filt_4,tpch_lineitem_10g_star_idx_10,run_6,0.020666122436523438
filt_4,tpch_lineitem_10g_star_idx_10,run_7,0.04646706581115723
filt_4,tpch_lineitem_10g_star_idx_10,run_8,0.0584409236907959
filt_4,tpch_lineitem_10g_star_idx_10,run_9,0.021592140197753906
gb_1,tpch_lineitem_10g_star_idx_10,run_0,0.04465842247009277
gb_1,tpch_lineitem_10g_star_idx_10,run_1,0.020931720733642578
gb_1,tpch_lineitem_10g_star_idx_10,run_2,0.02435016632080078
gb_1,tpch_lineitem_10g_star_idx_10,run_3,0.04804205894470215
gb_1,tpch_lineitem_10g_star_idx_10,run_4,0.020630836486816406
gb_1,tpch_lineitem_10g_star_idx_10,run_5,0.026880264282226562
gb_1,tpch_lineitem_10g_star_idx_10,run_6,0.05096912384033203
gb_1,tpch_lineitem_10g_star_idx_10,run_7,0.07053852081298828
gb_1,tpch_lineitem_10g_star_idx_10,run_8,0.04889178276062012
gb_1,tpch_lineitem_10g_star_idx_10,run_9,0.020410537719726562
gb_2,tpch_lineitem_10g_star_idx_10,run_0,0.0333409309387207
gb_2,tpch_lineitem_10g_star_idx_10,run_1,0.04717564582824707
gb_2,tpch_lineitem_10g_star_idx_10,run_2,0.0215299129486084
gb_2,tpch_lineitem_10g_star_idx_10,run_3,0.022980451583862305
gb_2,tpch_lineitem_10g_star_idx_10,run_4,0.0211031436920166
gb_2,tpch_lineitem_10g_star_idx_10,run_5,0.020834922790527344
gb_2,tpch_lineitem_10g_star_idx_10,run_6,0.05269885063171387
gb_2,tpch_lineitem_10g_star_idx_10,run_7,0.08301591873168945
gb_2,tpch_lineitem_10g_star_idx_10,run_8,0.02543783187866211
gb_2,tpch_lineitem_10g_star_idx_10,run_9,0.028377771377563477
gb_filt_1,tpch_lineitem_10g_star_idx_10,run_0,0.023267030715942383
gb_filt_1,tpch_lineitem_10g_star_idx_10,run_1,0.030118227005004883
gb_filt_1,tpch_lineitem_10g_star_idx_10,run_2,0.04625129699707031
gb_filt_1,tpch_lineitem_10g_star_idx_10,run_3,0.0550532341003418
gb_filt_1,tpch_lineitem_10g_star_idx_10,run_4,0.02427077293395996
gb_filt_1,tpch_lineitem_10g_star_idx_10,run_5,0.021007537841796875
gb_filt_1,tpch_lineitem_10g_star_idx_10,run_6,0.019765615463256836
gb_filt_1,tpch_lineitem_10g_star_idx_10,run_7,0.02367711067199707
gb_filt_1,tpch_lineitem_10g_star_idx_10,run_8,0.027578353881835938
gb_filt_1,tpch_lineitem_10g_star_idx_10,run_9,0.024164676666259766
gb_filt_2,tpch_lineitem_10g_star_idx_10,run_0,0.02837967872619629
gb_filt_2,tpch_lineitem_10g_star_idx_10,run_1,0.06345319747924805
gb_filt_2,tpch_lineitem_10g_star_idx_10,run_2,0.020713329315185547
gb_filt_2,tpch_lineitem_10g_star_idx_10,run_3,0.023383378982543945
gb_filt_2,tpch_lineitem_10g_star_idx_10,run_4,0.02235245704650879
gb_filt_2,tpch_lineitem_10g_star_idx_10,run_5,0.022100448608398438
gb_filt_2,tpch_lineitem_10g_star_idx_10,run_6,0.023279428482055664
gb_filt_2,tpch_lineitem_10g_star_idx_10,run_7,0.02167987823486328
gb_filt_2,tpch_lineitem_10g_star_idx_10,run_8,0.023381471633911133
gb_filt_2,tpch_lineitem_10g_star_idx_10,run_9,0.05880618095397949
distinct,tpch_lineitem_10g_star_idx_10,run_0,0.031288862228393555
distinct,tpch_lineitem_10g_star_idx_10,run_1,0.023449182510375977
distinct,tpch_lineitem_10g_star_idx_10,run_2,0.021183252334594727
distinct,tpch_lineitem_10g_star_idx_10,run_3,0.019625425338745117
distinct,tpch_lineitem_10g_star_idx_10,run_4,0.0272066593170166
distinct,tpch_lineitem_10g_star_idx_10,run_5,0.02240157127380371
distinct,tpch_lineitem_10g_star_idx_10,run_6,0.04929161071777344
distinct,tpch_lineitem_10g_star_idx_10,run_7,0.021605730056762695
distinct,tpch_lineitem_10g_star_idx_10,run_8,0.020929813385009766
distinct,tpch_lineitem_10g_star_idx_10,run_9,0.021901845932006836
filt_1,tpch_lineitem_10g_star_idx_1000,run_0,1.926633596420288
filt_1,tpch_lineitem_10g_star_idx_1000,run_1,0.9239349365234375
filt_1,tpch_lineitem_10g_star_idx_1000,run_2,0.9608354568481445
filt_1,tpch_lineitem_10g_star_idx_1000,run_3,0.9550454616546631
filt_1,tpch_lineitem_10g_star_idx_1000,run_4,0.9434974193572998
filt_1,tpch_lineitem_10g_star_idx_1000,run_5,0.9331557750701904
filt_1,tpch_lineitem_10g_star_idx_1000,run_6,0.9254670143127441
filt_1,tpch_lineitem_10g_star_idx_1000,run_7,1.1095530986785889
filt_1,tpch_lineitem_10g_star_idx_1000,run_8,0.9286553859710693
filt_1,tpch_lineitem_10g_star_idx_1000,run_9,0.9223530292510986
filt_2,tpch_lineitem_10g_star_idx_1000,run_0,0.8920135498046875
filt_2,tpch_lineitem_10g_star_idx_1000,run_1,0.34641242027282715
filt_2,tpch_lineitem_10g_star_idx_1000,run_2,0.2995457649230957
filt_2,tpch_lineitem_10g_star_idx_1000,run_3,0.3487989902496338
filt_2,tpch_lineitem_10g_star_idx_1000,run_4,0.30838680267333984
filt_2,tpch_lineitem_10g_star_idx_1000,run_5,0.3149714469909668
filt_2,tpch_lineitem_10g_star_idx_1000,run_6,0.30418992042541504
filt_2,tpch_lineitem_10g_star_idx_1000,run_7,0.3552711009979248
