name,table,run_name,time
agg,tpch_lineitem_1g_bitmap_idx,run_3,0.12854290008544922
agg,tpch_lineitem_1g_bitmap_idx,run_4,0.22553014755249023
agg,tpch_lineitem_1g_bitmap_idx,run_5,0.20896172523498535
agg,tpch_lineitem_1g_bitmap_idx,run_6,0.10222244262695312
agg,tpch_lineitem_1g_bitmap_idx,run_7,0.10388565063476562
agg,tpch_lineitem_1g_bitmap_idx,run_8,0.0969398021697998
agg,tpch_lineitem_1g_bitmap_idx,run_9,0.20337462425231934
filt_3,tpch_lineitem_1g_bitmap_idx,run_0,0.05475282669067383
filt_3,tpch_lineitem_1g_bitmap_idx,run_1,0.05622053146362305
filt_3,tpch_lineitem_1g_bitmap_idx,run_2,0.05578207969665527
filt_3,tpch_lineitem_1g_bitmap_idx,run_3,0.06287240982055664
filt_3,tpch_lineitem_1g_bitmap_idx,run_4,0.05179142951965332
filt_3,tpch_lineitem_1g_bitmap_idx,run_5,0.06299090385437012
filt_3,tpch_lineitem_1g_bitmap_idx,run_6,0.051274776458740234
filt_3,tpch_lineitem_1g_bitmap_idx,run_7,0.059499502182006836
filt_3,tpch_lineitem_1g_bitmap_idx,run_8,0.05987286567687988
filt_3,tpch_lineitem_1g_bitmap_idx,run_9,0.05204892158508301
filt_4,tpch_lineitem_1g_bitmap_idx,run_0,0.026263713836669922
filt_4,tpch_lineitem_1g_bitmap_idx,run_1,0.02685260772705078
filt_4,tpch_lineitem_1g_bitmap_idx,run_2,0.024065732955932617
filt_4,tpch_lineitem_1g_bitmap_idx,run_3,0.04099082946777344
filt_4,tpch_lineitem_1g_bitmap_idx,run_4,0.03357267379760742
filt_4,tpch_lineitem_1g_bitmap_idx,run_5,0.04412412643432617
filt_4,tpch_lineitem_1g_bitmap_idx,run_6,0.02997112274169922
filt_4,tpch_lineitem_1g_bitmap_idx,run_7,0.05070757865905762
filt_4,tpch_lineitem_1g_bitmap_idx,run_8,0.029218196868896484
filt_4,tpch_lineitem_1g_bitmap_idx,run_9,0.027695655822753906
gb_1,tpch_lineitem_1g_bitmap_idx,run_0,0.06829619407653809
gb_1,tpch_lineitem_1g_bitmap_idx,run_1,0.0791928768157959
gb_1,tpch_lineitem_1g_bitmap_idx,run_2,0.09243345260620117
gb_1,tpch_lineitem_1g_bitmap_idx,run_3,0.06883001327514648
gb_1,tpch_lineitem_1g_bitmap_idx,run_4,0.10556912422180176
gb_1,tpch_lineitem_1g_bitmap_idx,run_5,0.07201433181762695
gb_1,tpch_lineitem_1g_bitmap_idx,run_6,0.07806015014648438
gb_1,tpch_lineitem_1g_bitmap_idx,run_7,0.06713008880615234
gb_1,tpch_lineitem_1g_bitmap_idx,run_8,0.0761265754699707
gb_1,tpch_lineitem_1g_bitmap_idx,run_9,0.08690547943115234
gb_2,tpch_lineitem_1g_bitmap_idx,run_0,0.047994136810302734
gb_2,tpch_lineitem_1g_bitmap_idx,run_1,0.04589986801147461
gb_2,tpch_lineitem_1g_bitmap_idx,run_2,0.05613064765930176
gb_2,tpch_lineitem_1g_bitmap_idx,run_3,0.0561518669128418
gb_2,tpch_lineitem_1g_bitmap_idx,run_4,0.045744895935058594
gb_2,tpch_lineitem_1g_bitmap_idx,run_5,0.05655503273010254
gb_2,tpch_lineitem_1g_bitmap_idx,run_6,0.0455937385559082
gb_2,tpch_lineitem_1g_bitmap_idx,run_7,0.057567596435546875
gb_2,tpch_lineitem_1g_bitmap_idx,run_8,0.054462432861328125
gb_2,tpch_lineitem_1g_bitmap_idx,run_9,0.06155705451965332
gb_filt_1,tpch_lineitem_1g_bitmap_idx,run_0,0.0603177547454834
gb_filt_1,tpch_lineitem_1g_bitmap_idx,run_1,0.0765683650970459
gb_filt_1,tpch_lineitem_1g_bitmap_idx,run_2,0.08426475524902344
gb_filt_1,tpch_lineitem_1g_bitmap_idx,run_3,0.058096885681152344
gb_filt_1,tpch_lineitem_1g_bitmap_idx,run_4,0.05813336372375488
gb_filt_1,tpch_lineitem_1g_bitmap_idx,run_5,0.0604705810546875
gb_filt_1,tpch_lineitem_1g_bitmap_idx,run_6,0.07028961181640625
gb_filt_1,tpch_lineitem_1g_bitmap_idx,run_7,0.06582760810852051
gb_filt_1,tpch_lineitem_1g_bitmap_idx,run_8,0.09209108352661133
gb_filt_1,tpch_lineitem_1g_bitmap_idx,run_9,0.09433603286743164
gb_filt_2,tpch_lineitem_1g_bitmap_idx,run_0,0.0803987979888916
gb_filt_2,tpch_lineitem_1g_bitmap_idx,run_1,0.07694101333618164
gb_filt_2,tpch_lineitem_1g_bitmap_idx,run_2,0.0721902847290039
gb_filt_2,tpch_lineitem_1g_bitmap_idx,run_3,0.0695350170135498
gb_filt_2,tpch_lineitem_1g_bitmap_idx,run_4,0.07690739631652832
gb_filt_2,tpch_lineitem_1g_bitmap_idx,run_5,0.07773447036743164
gb_filt_2,tpch_lineitem_1g_bitmap_idx,run_6,0.07794451713562012
gb_filt_2,tpch_lineitem_1g_bitmap_idx,run_7,0.06832051277160645
gb_filt_2,tpch_lineitem_1g_bitmap_idx,run_8,0.07523798942565918
gb_filt_2,tpch_lineitem_1g_bitmap_idx,run_9,0.0695347785949707
distinct,tpch_lineitem_1g_bitmap_idx,run_0,0.02205657958984375
distinct,tpch_lineitem_1g_bitmap_idx,run_1,0.021360158920288086
distinct,tpch_lineitem_1g_bitmap_idx,run_2,0.0192716121673584
distinct,tpch_lineitem_1g_bitmap_idx,run_3,0.018973350524902344
distinct,tpch_lineitem_1g_bitmap_idx,run_4,0.020122289657592773
distinct,tpch_lineitem_1g_bitmap_idx,run_5,0.09575033187866211
distinct,tpch_lineitem_1g_bitmap_idx,run_6,0.031516075134277344
distinct,tpch_lineitem_1g_bitmap_idx,run_7,0.0335078239440918
distinct,tpch_lineitem_1g_bitmap_idx,run_8,0.03266596794128418
distinct,tpch_lineitem_1g_bitmap_idx,run_9,0.05958271026611328
filt_1,tpch_lineitem_1g,run_0,0.3621375560760498
filt_1,tpch_lineitem_1g,run_1,0.17736244201660156
filt_1,tpch_lineitem_1g,run_2,0.22739315032958984
filt_1,tpch_lineitem_1g,run_3,0.12052130699157715
filt_1,tpch_lineitem_1g,run_4,0.1173715591430664
filt_1,tpch_lineitem_1g,run_5,0.11214780807495117
filt_1,tpch_lineitem_1g,run_6,0.11120033264160156
filt_1,tpch_lineitem_1g,run_7,0.1203165054321289
filt_1,tpch_lineitem_1g,run_8,0.11420416831970215
filt_1,tpch_lineitem_1g,run_9,0.1173560619354248
filt_2,tpch_lineitem_1g,run_0,0.10998702049255371
filt_2,tpch_lineitem_1g,run_1,0.055823326110839844
filt_2,tpch_lineitem_1g,run_2,0.053338050842285156
filt_2,tpch_lineitem_1g,run_3,0.05866670608520508
filt_2,tpch_lineitem_1g,run_4,0.06344103813171387
filt_2,tpch_lineitem_1g,run_5,0.06626272201538086
filt_2,tpch_lineitem_1g,run_6,0.05584263801574707
filt_2,tpch_lineitem_1g,run_7,0.05559182167053223
filt_2,tpch_lineitem_1g,run_8,0.05155181884765625
filt_2,tpch_lineitem_1g,run_9,0.05782794952392578
agg,tpch_lineitem_1g,run_0,0.036512136459350586
agg,tpch_lineitem_1g,run_1,0.03179168701171875
agg,tpch_lineitem_1g,run_2,0.02984166145324707
agg,tpch_lineitem_1g,run_3,0.041779279708862305
agg,tpch_lineitem_1g,run_4,0.02749323844909668
agg,tpch_lineitem_1g,run_5,0.02383875846862793
agg,tpch_lineitem_1g,run_6,0.022335529327392578
agg,tpch_lineitem_1g,run_7,0.02303481101989746
agg,tpch_lineitem_1g,run_8,0.026844263076782227
agg,tpch_lineitem_1g,run_9,0.026000022888183594
filt_3,tpch_lineitem_1g,run_0,0.03367114067077637
filt_3,tpch_lineitem_1g,run_1,0.02871084213256836
filt_3,tpch_lineitem_1g,run_2,0.03359723091125488
filt_3,tpch_lineitem_1g,run_3,0.02505350112915039
filt_3,tpch_lineitem_1g,run_4,0.028196096420288086
filt_3,tpch_lineitem_1g,run_5,0.02590799331665039
filt_3,tpch_lineitem_1g,run_6,0.025354385375976562
filt_3,tpch_lineitem_1g,run_7,0.023336172103881836
filt_3,tpch_lineitem_1g,run_8,0.037053585052490234
filt_3,tpch_lineitem_1g,run_9,0.027199506759643555
filt_4,tpch_lineitem_1g,run_0,0.03032684326171875
filt_4,tpch_lineitem_1g,run_1,0.02424931526184082
filt_4,tpch_lineitem_1g,run_2,0.02372288703918457
filt_4,tpch_lineitem_1g,run_3,0.027373790740966797
filt_4,tpch_lineitem_1g,run_4,0.03945446014404297
filt_4,tpch_lineitem_1g,run_5,0.06174755096435547
filt_4,tpch_lineitem_1g,run_6,0.025578022003173828
filt_4,tpch_lineitem_1g,run_7,0.03282594680786133
filt_4,tpch_lineitem_1g,run_8,0.029288053512573242
filt_4,tpch_lineitem_1g,run_9,0.06022763252258301
gb_1,tpch_lineitem_1g,run_0,0.03603672981262207
gb_1,tpch_lineitem_1g,run_1,0.02478647232055664
gb_1,tpch_lineitem_1g,run_2,0.024138450622558594
gb_1,tpch_lineitem_1g,run_3,0.025863170623779297
gb_1,tpch_lineitem_1g,run_4,0.029368162155151367
gb_1,tpch_lineitem_1g,run_5,0.02550363540649414
gb_1,tpch_lineitem_1g,run_6,0.04053378105163574
gb_1,tpch_lineitem_1g,run_7,0.021384716033935547
gb_1,tpch_lineitem_1g,run_8,0.039539337158203125
gb_1,tpch_lineitem_1g,run_9,0.02715921401977539
gb_2,tpch_lineitem_1g,run_0,0.030259370803833008
gb_2,tpch_lineitem_1g,run_1,0.028893232345581055
gb_2,tpch_lineitem_1g,run_2,0.05161428451538086
gb_2,tpch_lineitem_1g,run_3,0.03288412094116211
gb_2,tpch_lineitem_1g,run_4,0.09101295471191406
gb_2,tpch_lineitem_1g,run_5,0.03385305404663086
gb_2,tpch_lineitem_1g,run_6,0.025132179260253906
gb_2,tpch_lineitem_1g,run_7,0.03515505790710449
gb_2,tpch_lineitem_1g,run_8,0.028614282608032227
gb_2,tpch_lineitem_1g,run_9,0.026579856872558594
gb_filt_1,tpch_lineitem_1g,run_0,0.06023454666137695
gb_filt_1,tpch_lineitem_1g,run_1,0.10376358032226562
gb_filt_1,tpch_lineitem_1g,run_2,0.037145137786865234
gb_filt_1,tpch_lineitem_1g,run_3,0.062224626541137695
gb_filt_1,tpch_lineitem_1g,run_4,0.11990475654602051
gb_filt_1,tpch_lineitem_1g,run_5,0.03188586235046387
gb_filt_1,tpch_lineitem_1g,run_6,0.04149985313415527
gb_filt_1,tpch_lineitem_1g,run_7,0.04240870475769043
gb_filt_1,tpch_lineitem_1g,run_8,0.03873038291931152
gb_filt_1,tpch_lineitem_1g,run_9,0.02636408805847168
gb_filt_2,tpch_lineitem_1g,run_0,0.04406094551086426
gb_filt_2,tpch_lineitem_1g,run_1,0.03307294845581055
gb_filt_2,tpch_lineitem_1g,run_2,0.046280622482299805
gb_filt_2,tpch_lineitem_1g,run_3,0.027980804443359375
gb_filt_2,tpch_lineitem_1g,run_4,0.024451732635498047
gb_filt_2,tpch_lineitem_1g,run_5,0.02571845054626465
gb_filt_2,tpch_lineitem_1g,run_6,0.028202295303344727
gb_filt_2,tpch_lineitem_1g,run_7,0.021939516067504883
gb_filt_2,tpch_lineitem_1g,run_8,0.022716045379638672
gb_filt_2,tpch_lineitem_1g,run_9,0.025415897369384766
distinct,tpch_lineitem_1g,run_0,0.0324556827545166
distinct,tpch_lineitem_1g,run_1,0.03439688682556152
distinct,tpch_lineitem_1g,run_2,0.04796576499938965
distinct,tpch_lineitem_1g,run_3,0.022762060165405273
distinct,tpch_lineitem_1g,run_4,0.0212552547454834
distinct,tpch_lineitem_1g,run_5,0.023081064224243164
distinct,tpch_lineitem_1g,run_6,0.026065587997436523
distinct,tpch_lineitem_1g,run_7,0.03322410583496094
distinct,tpch_lineitem_1g,run_8,0.0375058650970459
distinct,tpch_lineitem_1g,run_9,0.02099919319152832
filt_1,tpch_lineitem_10g_no_idx,run_0,1.9056947231292725
filt_1,tpch_lineitem_10g_no_idx,run_1,1.0419363975524902
filt_1,tpch_lineitem_10g_no_idx,run_2,1.0264332294464111
filt_1,tpch_lineitem_10g_no_idx,run_3,0.946368932723999
filt_1,tpch_lineitem_10g_no_idx,run_4,0.9966752529144287
filt_1,tpch_lineitem_10g_no_idx,run_5,1.024278163909912
filt_1,tpch_lineitem_10g_no_idx,run_6,0.9543380737304688
filt_1,tpch_lineitem_10g_no_idx,run_7,0.9393644332885742
filt_1,tpch_lineitem_10g_no_idx,run_8,1.0772688388824463
filt_1,tpch_lineitem_10g_no_idx,run_9,1.1325092315673828
filt_2,tpch_lineitem_10g_no_idx,run_0,0.9321532249450684
filt_2,tpch_lineitem_10g_no_idx,run_1,0.31730031967163086
filt_2,tpch_lineitem_10g_no_idx,run_2,0.38202452659606934
filt_2,tpch_lineitem_10g_no_idx,run_3,0.40926218032836914
filt_2,tpch_lineitem_10g_no_idx,run_4,0.4130876064300537
filt_2,tpch_lineitem_10g_no_idx,run_5,0.4055757522583008
filt_2,tpch_lineitem_10g_no_idx,run_6,0.4119272232055664
filt_2,tpch_lineitem_10g_no_idx,run_7,0.33808183670043945
filt_2,tpch_lineitem_10g_no_idx,run_8,0.48064398765563965
filt_2,tpch_lineitem_10g_no_idx,run_9,0.3121771812438965
agg,tpch_lineitem_10g_no_idx,run_0,1.119337558746338
agg,tpch_lineitem_10g_no_idx,run_1,1.1331274509429932
agg,tpch_lineitem_10g_no_idx,run_2,0.9151325225830078
agg,tpch_lineitem_10g_no_idx,run_3,0.8617854118347168
agg,tpch_lineitem_10g_no_idx,run_4,1.0840320587158203
agg,tpch_lineitem_10g_no_idx,run_5,0.9069380760192871
agg,tpch_lineitem_10g_no_idx,run_6,1.2424862384796143
agg,tpch_lineitem_10g_no_idx,run_7,0.9471378326416016
agg,tpch_lineitem_10g_no_idx,run_8,0.9799497127532959
agg,tpch_lineitem_10g_no_idx,run_9,0.9128823280334473
filt_3,tpch_lineitem_10g_no_idx,run_0,0.34038877487182617
filt_3,tpch_lineitem_10g_no_idx,run_1,0.30802202224731445
filt_3,tpch_lineitem_10g_no_idx,run_2,0.3493978977203369
filt_3,tpch_lineitem_10g_no_idx,run_3,0.30641651153564453
filt_3,tpch_lineitem_10g_no_idx,run_4,0.4562532901763916
filt_3,tpch_lineitem_10g_no_idx,run_5,0.5188591480255127
filt_3,tpch_lineitem_10g_no_idx,run_6,0.41083478927612305
filt_3,tpch_lineitem_10g_no_idx,run_7,0.32315587997436523
filt_3,tpch_lineitem_10g_no_idx,run_8,0.3945620059967041
filt_3,tpch_lineitem_10g_no_idx,run_9,0.41394495964050293
filt_4,tpch_lineitem_10g_no_idx,run_0,0.05751991271972656
filt_4,tpch_lineitem_10g_no_idx,run_1,0.06131243705749512
filt_4,tpch_lineitem_10g_no_idx,run_2,0.048445940017700195
filt_4,tpch_lineitem_10g_no_idx,run_3,0.07629013061523438
filt_4,tpch_lineitem_10g_no_idx,run_4,0.047670841217041016
filt_4,tpch_lineitem_10g_no_idx,run_5,0.0514833927154541
filt_4,tpch_lineitem_10g_no_idx,run_6,0.05089569091796875
filt_4,tpch_lineitem_10g_no_idx,run_7,0.053481340408325195
filt_4,tpch_lineitem_10g_no_idx,run_8,0.05235457420349121
filt_4,tpch_lineitem_10g_no_idx,run_9,0.05870985984802246
gb_1,tpch_lineitem_10g_no_idx,run_0,0.5450997352600098
gb_1,tpch_lineitem_10g_no_idx,run_1,0.48870015144348145
gb_1,tpch_lineitem_10g_no_idx,run_2,0.6613032817840576
gb_1,tpch_lineitem_10g_no_idx,run_3,0.49682092666625977
gb_1,tpch_lineitem_10g_no_idx,run_4,0.7251646518707275
gb_1,tpch_lineitem_10g_no_idx,run_5,0.620051383972168
gb_1,tpch_lineitem_10g_no_idx,run_6,0.6175565719604492
gb_1,tpch_lineitem_10g_no_idx,run_7,0.5763354301452637
gb_1,tpch_lineitem_10g_no_idx,run_8,0.525604248046875
gb_1,tpch_lineitem_10g_no_idx,run_9,0.5166828632354736
gb_2,tpch_lineitem_10g_no_idx,run_0,0.3247251510620117
gb_2,tpch_lineitem_10g_no_idx,run_1,0.26590967178344727
gb_2,tpch_lineitem_10g_no_idx,run_2,0.3432309627532959
gb_2,tpch_lineitem_10g_no_idx,run_3,0.3234291076660156
gb_2,tpch_lineitem_10g_no_idx,run_4,0.28453516960144043
gb_2,tpch_lineitem_10g_no_idx,run_5,0.3116574287414551
gb_2,tpch_lineitem_10g_no_idx,run_6,0.3178424835205078
gb_2,tpch_lineitem_10g_no_idx,run_7,0.35813093185424805
gb_2,tpch_lineitem_10g_no_idx,run_8,0.31609034538269043
gb_2,tpch_lineitem_10g_no_idx,run_9,0.34067606925964355
gb_filt_1,tpch_lineitem_10g_no_idx,run_0,0.5147747993469238
gb_filt_1,tpch_lineitem_10g_no_idx,run_1,0.57193922996521
gb_filt_1,tpch_lineitem_10g_no_idx,run_2,0.6527655124664307
gb_filt_1,tpch_lineitem_10g_no_idx,run_3,0.511122465133667
gb_filt_1,tpch_lineitem_10g_no_idx,run_4,0.44818639755249023
gb_filt_1,tpch_lineitem_10g_no_idx,run_5,0.4462544918060303
gb_filt_1,tpch_lineitem_10g_no_idx,run_6,0.5390818119049072
gb_filt_1,tpch_lineitem_10g_no_idx,run_7,0.46023988723754883
gb_filt_1,tpch_lineitem_10g_no_idx,run_8,0.5633292198181152
gb_filt_1,tpch_lineitem_10g_no_idx,run_9,0.6149768829345703
gb_filt_2,tpch_lineitem_10g_no_idx,run_0,0.7287135124206543
gb_filt_2,tpch_lineitem_10g_no_idx,run_1,0.5845117568969727
gb_filt_2,tpch_lineitem_10g_no_idx,run_2,0.5083410739898682
gb_filt_2,tpch_lineitem_10g_no_idx,run_3,0.5330040454864502
gb_filt_2,tpch_lineitem_10g_no_idx,run_4,0.5182526111602783
gb_filt_2,tpch_lineitem_10g_no_idx,run_5,0.5214178562164307
gb_filt_2,tpch_lineitem_10g_no_idx,run_6,0.5982785224914551
gb_filt_2,tpch_lineitem_10g_no_idx,run_7,0.4915597438812256
gb_filt_2,tpch_lineitem_10g_no_idx,run_8,0.5958719253540039
gb_filt_2,tpch_lineitem_10g_no_idx,run_9,0.4938051700592041
distinct,tpch_lineitem_10g_no_idx,run_0,0.020853281021118164
distinct,tpch_lineitem_10g_no_idx,run_1,0.018609285354614258
distinct,tpch_lineitem_10g_no_idx,run_2,0.021544694900512695
distinct,tpch_lineitem_10g_no_idx,run_3,0.021249771118164062
distinct,tpch_lineitem_10g_no_idx,run_4,0.01817011833190918
distinct,tpch_lineitem_10g_no_idx,run_5,0.020026683807373047
distinct,tpch_lineitem_10g_no_idx,run_6,0.018134355545043945
distinct,tpch_lineitem_10g_no_idx,run_7,0.020273685455322266
distinct,tpch_lineitem_10g_no_idx,run_8,0.018059968948364258
distinct,tpch_lineitem_10g_no_idx,run_9,0.043961286544799805
filt_1,tpch_lineitem_10g_bitmap_idx,run_0,1.8830289840698242
