Property,Sizes
l_comment.dictionary.size,"1042457, 1054368, 1049853, 1062624, 1058453, 1048692, 656274, 1049724, 633484, 1064860, 764290, 1049552, 1039877, 1052691, 1042156, 1048821, 1045209, 1055357, 1057894, 1052304, 1048305, 1033728, 1061506, 1050541, 1055572, 1056346, 1048606, 1057980, 1050670, 1052218, 1050154, 1054153, 1054755, 1055443, 1057421, 1056733, 1061893, 545936, 1051014, 1057163, 1057034, 1058625, 1050154, 1060001, 1062581, 1060861, 936247, 1050197, 1059055, 1051272, 1062581, 1057507, 1042156, 1048348, 1050455, 1057937, 1050756, 1047488, 1050111, 1058152, 1047875, 1048090, 1060904, 1053680, 1047230, 1055658, 1054669, 1065892, 402746, 1058066, 1054196, 1049853, 1051874, 1056604, 1051917, 1046542, 1062108, 1052562, 1048004, 1053121, 1051186, 1052046, 1048090, 1064043, 1048993, 1048993, 1063656, 1067440, 1043231, 664358, 1041339, 372216, 1059098, 1043059, 1044607, 1055443, 1035104, 1052648, 1043704, 1052218, 1043016, 1048176, 1052562, 1041210, 1061850, 1058883, 1057206, 1039017, 1042242, 1058754, 1057421, 1055142, 1055099, 1047918, 1043059, 685170, 469353, 1049466, 1063914, 1054067, 1043403, 1054669, 1049380, 1045510, 1057335, 568597, 1061420, 909845, 1053508, 1058152, 1048305, 1049896, 1046499, 1050842, 1040522, 1042156, 44083, 1050541, 1058453, 1052261, 1051229, 1058496, 1046757, 1045381, 1045338, 1040694, 1050799, 1062624, 1050713, 1047445, 1057937, 1044392, 1059571, 1047445, 1062452, 1060345, 1054239, 1055142, 1069977, 1059184, 1051315, 1052820, 1038329, 1050885, 1054067, 1043790, 1054970, 1053852, 1040522, 1048348, 1063312, 1054239, 1039576, 1049380, 1055314, 1051788, 1053336, 1048477, 1050068, 1044951, 795508, 1046370, 1043274, 1050799, 1045381, 1050713, 1040092, 1057077, 204129, 1048520, 1048262, 1058840, 1049552, 1062581, 219910, 1045166, 1050455, 1050928, 1042844, 1059399, 1057034, 1063828, 929840, 1049853, 1060345, 1048434, 1050111, 1043790, 1051702, 53199, 1039748, 1040350, 1058281, 1060861, 1057464, 1042285, 1051573, 1042027, 401886, 1057636, 1062366, 1046198, 125439, 1055959, 1043618, 1055873, 1056733, 1042027, 1047531, 1053078, 1046929, 1037813, 1046886, 1051659, 302642, 1060517, 1043446, 1048649, 1045037, 1052605, 1051487, 1038673, 1058195, 1054067, 1050713, 1050111, 1047918, 1050670, 1051272, 1050885, 1059012, 1061721, 1052433, 1056518, 620068, 1053852, 1055529, 1049853, 632581, 1050455, 1002295, 1066580, 1050240, 1065376, 1052734, 1058109, 1047101, 1050713, 1044091, 1046671, 1043919, 1036351, 1048735, 1064086, 1047101, 1048907, 1051057, 1060861, 1040350, 1046456, 1050111, 1051487, 1040221, 1049724, 1051702, 1050885, 1044822, 1054153, 1040264, 352049, 1056991, 1057249, 1051229, 1039361, 1052562, 1041683, 1053594, 1049724, 1044478, 1043532, 1051444, 1059098, 1053465, 1053121, 1057851, 1053465, 1043618, 454303, 1057851, 1058410, 1055486, 1050283, 1035835, 1048692, 1048950, 1056948, 1046198, 1047703, 1034459, 1062409, 1065419, 1047746, 1048821, 1045123, 1060431, 1041382, 1048262, 1065290, 589280, 1047617, 786263, 742102, 1054540, 1062065, 1044564, 1054884, 1049337, 1045166, 1046800, 1056346, 1050111, 1061033, 1054411, 1061807, 1053723, 1049294, 314295, 1033083, 1051272, 1042629, 1035448, 1046886, 1048004, 1052949, 1058926, 1045897, 1056088, 1040694, 1055443, 1048821, 1051444, 1056518, 1055099, 1051573, 1052261, 1048090, 1033642, 1039361, 1048864, 1059528, 346889, 835670, 1052046, 1043446, 150465, 1040565, 1050584, 1046456, 1045811, 587517, 1046929, 1063570, 1047187, 1054067, 1046972, 1044048, 1047316, 1050627, 1049294, 1044177, 1042285, 1047316, 1040565, 1045338, 1047703, 1057980, 1056862, 1049939, 968411, 1043919, 1046327, 1050326, 1060990, 1044951, 1046069, 1045510, 1041726, 1051960, 1041296, 1054239, 1040608, 1059829, 1046413, 1054368, 1045725, 1041640, 1053078, 1042328, 1056862, 1038114, 1039404, 1058453, 1037770, 1042586, 1055271, 1050584, 1046069, 1047230, 1045080, 1050412, 1054196, 194798, 1044736, 1057593, 1053164, 1005864, 1054884, 1051487, 1052476, 1044220, 1054970, 1048004, 1051788, 1049552, 1053680, 1050326, 1037297, 1047875, 1042844, 1053981, 1051917, 1050756, 1058926, 1043489, 1049079, 525597, 1052992, 1057679, 1042715, 1050670, 604029, 265361, 1056905, 1050111, 1038845, 1046757, 1050799, 1041769, 1036953, 1039533, 1053379, 184435, 1049294, 1058324, 1063226, 1052648, 1057636, 1043618, 388298, 1050842, 1049681, 1043661, 1051573, 117183, 1053852, 1051530, 1052734, 1045424, 1053637, 1057679, 1049896, 1042844, 1046585, 1041167, 1058496, 1046499, 1058238, 1052562, 1049466, 1055615, 1064645, 1056561, 1055529, 1048477, 1047445, 1051057, 1054712, 1045854, 1052605, 1050197, 1041726, 1057937, 1048004, 1042328, 1055529, 1056991, 1051874, 1049208, 1050369, 1055443, 1053508, 1046284, 1048047, 1055572, 1044134, 1065935, 1056389, 816664, 1045553, 1041339, 382579, 1048606, 1039576, 1061678, 1048821, 974904, 1050369, 1044693, 1055142, 1065548, 872564, 1054368, 1049251, 1053293, 1052949, 1047445, 1050369, 1054755, 1046069, 1059614, 854805, 1038415, 1051444, 1055486, 1048735, 1052691, 1048864, 1043532, 1042758, 1038587, 1052433, 1046370, 1053508, 1048305, 1057679, 1049294, 1047574, 526242, 1055486, 1047918, 1051358, 1064000, 1051057, 1042113, 71173, 1070192, 1056088, 1052304, 1051788, 827629, 1050584, 1051186, 1048348, 1056604, 1058109, 1040479, 1057679, 1055529, 1049079, 1059743, 221071, 1033212, 1047574, 1057507, 1044005, 695662, 1045983, 1049079, 961058, 1047058, 1055013, 1049294, 1057679, 1054454, 1049939, 1041511, 1039963, 1043704, 1061721, 1059958, 1050670, 1059528, 1056303, 1047918, 1040264, 1048477, 1045553, 1046886, 1046671, 1056991, 1049423, 1059227, 1044951, 1042973, 1051573, 1060345, 76806, 1049853, 1051745, 1052992, 1049896, 1051659, 1046456, 1065548, 568855, 1057894, 1048907, 1049681, 1045510, 1056432, 1046499, 1060646, 1045940, 1058582, 1046026, 1047187, 1041984, 1049681, 1051444, 1056174, 1040436, 1048735, 1047273, 1050498, 1044994, 1046929, 1042328, 1055185, 1052519, 363401, 1049509, 1040909, 278261, 1051960, 1039146, 1059743, 1036738, 1053336, 1056002, 1034631, 1050799, 1048133, 1036222, 1055099, 1058840, 1052390, 1058410, 1041941, 1054583, 1052132, 1049208, 1058410, 1062538, 1051487, 1053680, 1056991, 1051874, 1051831, 1059571, 1041554, 1060990, 1059485, 1056260, 1055744, 1041554, 1053981, 1047531, 1061893, 1058238, 1054669, 1057507, 1037469, 1045467, 1056948, 1065677, 1054282, 485478, 1060818, 523533, 1058023, 1054153, 1049810, 1056733, 1055701, 1033427, 972109, 1052003, 1048821, 1035190, 1050885, 1052175, 1052390, 1038243, 645739, 1043919, 1054368, 1050928, 1060302, 1052992, 1052949, 744381, 1058668, 1053465, 1052347, 1047531, 1043876, 1052605, 1053207, 1045897, 1049595, 1059743, 1056475, 1040049, 1065591, 1053293, 1046628, 1045037, 1058539, 1043145, 1043618, 1056475, 1059356, 1049681, 1047101, 1035448, 1042414, 1044650, 1052304, 1049122, 1046714, 1047488, 1055873, 1041898, 1056475, 1048262, 1054841, 1065677, 1044392, 1050971, 1053551, 1051057, 1051100, 1037598, 1062452, 1054153, 1051057, 1048219, 1037082, 1048305, 1043833, 1055056, 1057292, 1047660, 871833, 1052562, 1046714, 1052734, 861255, 1049552, 1051745, 1057163, 1039576, 1061635, 686288, 255041, 1062753, 1057163, 1055658, 1052605, 1062237, 1047101, 1047617, 1044521, 1059098, 1054067, 1048950, 1058582, 25593, 1037383, 1039060, 1047445, 1048047, 1045596, 972496, 1041554, 1043661, 1049681, 1034674, 1048047, 1051014, 1050240, 999801, 1053422, 1046241, 1045467, 1051057, 1058969, 1055443, 1046026, 1057077, 1059571, 1054841, 1043704, 1043618, 1055701, 1061377, 1047402, 1048649, 1059184, 1060689, 1061205, 1049380, 1054110, 1040479, 1044478, 1049939, 1048735, 1059614, 1052218, 1045381, 1052562, 1048907, 1053422, 1056518, 1048176, 1035104, 1051616, 1044994, 1045596, 1055056, 1047273, 1046069, 1048950, 1038329, 1042887, 1054282, 1049896, 1048262, 1046628, 1062452, 1056647, 1049853, 510934, 288194, 1048176, 766999, 1060560, 1047101, 143843, 1044392, 808752, 1053680, 1046327, 1048778, 1058410, 1039877, 1048907, 1045940, 1040651, 1047488, 726020, 1047918, 1049337, 1047144, 1053078, 1054841, 1038028, 1054626, 1054067, 1050928, 1052648, 1051788, 1052433, 1056905, 1046628, 1039146, 1051573, 417280, 1044607, 1056819, 1050799, 674248, 1051100, 1047445, 1047273, 1045424, 1050498, 1056948, 1063527, 1035663, 1054325, 1056346, 1051788, 1046198, 1047574, 1052347, 495454, 1052691, 1012787, 1053250, 1049681, 1049337, 555482, 634344, 425106, 1046929, 1042285, 1048133, 1051358, 1038329, 726063, 1051659, 1053293, 1059012, 150336, 1041941, 1056045, 1045252, 1051702, 1044177, 1045854, 1039490, 1054927, 1055400, 770052, 1068730, 1040737, 1040178, 1053852, 849860, 1050756, 1045080, 1054067, 1047402, 1034760, 1038544, 1034631, 1043833, 1053379, 1052089, 1061205, 1048778, 1048219, 1041210, 1062968, 1062753, 1048176, 1047359, 1058367, 1059872, 1054024, 1040866, 1063828, 1056604, 1050971, 461484, 1054282, 1046671, 1049079, 1052863, 1051315, 1046585, 1054239, 1053078, 1050584, 1054884, 1040737, 1046628, 1045510, 196002, 1045768, 1033255, 1042156, 1048606, 1041511, 1059872, 1047875, 1059915, 1060044, 1053637, 1048950, 1051272, 1043833, 363960, 1047445, 1067311, 1047015, 1037555, 1048864, 1048606, 1048649, 1038974, 1044349, 1055615, 1048907, 1052992, 1046499, 1050498, 1043876, 397328, 831327, 1055400, 17466, 1062108, 1051100, 840873, 1049638, 1056303, 1048176, 1054970, 1045080, 1051573, 1042113, 1042457, 1045209, 243431, 1060603, 1042586, 1043876, 1056776, 1058539, 1049982, 1050197, 1053508, 1061119, 1061377, 1053035, 1055873, 1043145, 1052476, 1044779, 1055443, 1051573, 1049294, 1038458, 1056604, 1052089, 1047058, 1045123, 1052648, 1046843, 1061162, 1043145, 1050240, 1054153, 1048391, 1038845, 319412, 1038802, 1042758, 1052519, 1052046, 445187, 1048477, 1055916, 1057980, 373033, 1045639, 1047273, 1051616, 1062925, 1061205, 1043403, 1036222, 1055572, 1045596, 1054884, 1059270, 1054196, 1059614, 1044478, 1043231, 1054583, 1043575, 1052261, 1044220, 1050068, 1049595, 1048735, 1053164, 1055916, 1045682, 1051530, 1043231, 1039318, 1048133, 342245, 1058625, 1058539, 880390, 1046714, 982472, 1050412, 1052390, 1043446, 1051100, 1042070, 1045295, 1056174, 1055701, 1064731, 1056303, 1054196, 59649, 1044306, 1059915, 1047574, 1058969, 1055701, 1051788, 1050971, 1050670, 1055142, 260932, 1035577, 1054583, 1067268, 1055572, 1037039, 1057292, 1051358, 1047101, 1052992, 1053465, 1052519, 1048305, 1049079, 1045252, 1053035, 1052175, 1039103, 1035749, 1053938, 1064301, 1049509, 1052003, 1055013, 1045037, 1047660, 1054497, 1051401, 1042199, 1045467, 1048262, 1053809, 1051530, 1050756, 464279, 1053336, 329173, 1051530, 1055443, 212901, 1061248, 1061076, 1042930, 1045682, 1056088, 160398, 176308, 488875, 1056561, 1045811, 1056475, 1039490, 1064903, 1043833, 533466, 1046241, 1047058, 1055873, 1067397, 1052433, 272026, 1053207, 1052777, 1049767, 1043747, 1043575, 1046499, 1047832, 1051014, 1052046, 1060087, 1053293, 1055830, 1047789, 1058453, 1047273, 1048090, 1047273, 1053852, 1045080, 1047058, 1059700, 1053164, 1052218, 1042199, 231907, 1039662, 1039576, 1058883, 1041941, 1050283, 1046155, 1056475, 1043274, 1047316, 1063011, 1047058, 1053379, 1057937, 1060388, 1050197, 1057120, 1034975, 1058152, 1049466, 1047918, 1050799, 1048993, 1059141, 1055916, 411174, 1059958, 588420, 1048477, 1052562, 1057765, 1042543, 327023, 1038329, 1045037"
l_comment.forward_index.size,"46450, 46949, 46733, 47320, 47125, 46739, 27179, 46696, 26153, 47390, 33863, 46703, 46315, 46797, 46368, 46687, 46503, 47048, 47030, 46844, 46638, 45991, 47287, 46748, 47039, 46992, 46722, 46975, 46844, 46840, 46681, 46945, 46940, 47069, 47020, 47060, 47215, 22475, 46788, 47069, 47037, 47153, 46711, 47176, 47318, 47281, 41626, 46838, 47183, 46777, 47354, 47013, 46413, 46687, 46754, 47112, 46893, 46642, 46685, 47165, 46670, 46640, 47283, 46872, 46700, 46955, 46921, 47403, 16569, 47075, 47028, 46763, 46814, 47067, 46808, 46518, 47168, 46868, 46657, 46844, 46711, 46818, 46687, 47393, 46717, 46715, 47392, 47510, 46475, 27433, 46381, 15303, 47097, 46398, 46454, 46960, 46058, 46756, 46388, 46698, 46448, 46713, 46822, 46310, 47176, 47043, 47092, 46276, 46364, 47043, 47041, 46994, 46970, 46679, 46403, 28290, 19295, 46700, 47328, 46852, 46456, 46957, 46672, 46480, 47035, 23457, 47249, 40370, 46940, 47107, 46638, 46756, 46523, 46795, 46319, 46373, 1422, 46773, 47090, 46801, 46823, 47183, 46610, 46604, 46561, 46308, 46756, 47311, 46709, 46627, 47048, 46555, 47227, 46653, 47313, 47193, 46893, 46962, 47583, 47242, 46814, 46818, 46169, 46784, 46850, 46477, 46949, 46876, 46336, 46840, 47264, 46863, 46220, 46756, 46979, 46747, 46921, 46608, 46750, 46548, 35187, 46568, 46409, 46700, 46583, 46750, 46252, 47062, 7765, 46555, 46672, 47116, 46741, 47298, 8356, 46508, 46797, 46790, 46353, 47176, 47052, 47290, 41281, 46658, 47227, 46705, 46683, 46432, 46848, 1711, 46313, 46257, 47093, 47221, 47033, 46373, 46823, 46385, 16460, 47108, 47270, 46670, 4397, 47050, 46357, 47052, 46943, 46377, 46645, 46904, 46557, 46171, 46613, 46733, 11526, 47232, 46366, 46732, 46458, 46844, 46868, 46137, 47000, 46958, 46673, 46747, 46638, 46814, 46778, 46735, 47108, 47204, 46853, 47047, 25551, 46829, 46958, 46711, 26134, 46818, 44592, 47465, 46700, 47332, 46902, 47009, 46649, 46696, 46488, 46628, 46450, 46147, 46760, 47356, 46548, 46728, 46775, 47302, 46297, 46702, 46711, 46743, 46336, 46619, 46790, 46747, 46454, 46895, 46306, 13413, 47048, 47125, 46788, 46278, 46842, 46332, 46897, 46688, 46585, 46475, 46812, 47078, 46868, 46870, 47045, 46863, 46420, 18688, 47013, 47155, 47011, 46844, 46085, 46692, 46784, 47024, 46576, 46582, 46079, 47386, 47401, 46576, 46632, 46520, 47129, 46409, 46705, 47390, 24281, 46619, 34816, 32875, 46932, 47213, 46488, 46990, 46741, 46490, 46572, 46994, 46730, 47204, 46912, 47242, 46859, 46733, 11972, 46032, 46741, 46377, 46030, 46643, 46640, 46861, 47116, 46553, 46897, 46381, 46983, 46651, 46784, 46988, 46983, 46737, 46823, 46668, 45935, 46263, 46638, 47135, 13210, 37066, 46867, 46463, 5273, 46246, 46782, 46574, 46540, 24204, 46718, 47270, 46687, 46923, 46619, 46437, 46673, 46758, 46597, 46495, 46512, 46698, 46353, 46625, 46589, 47133, 46987, 46664, 43079, 46424, 46510, 46692, 47165, 46578, 46557, 46576, 46450, 46801, 46300, 46863, 46357, 47122, 46582, 46887, 46576, 46368, 46910, 46377, 46985, 46210, 46291, 47107, 46178, 46426, 46925, 46792, 46518, 46630, 46499, 46771, 46942, 7405, 46527, 47101, 46919, 44701, 46970, 46788, 46784, 46497, 46972, 46702, 46816, 46709, 46932, 46627, 46203, 46685, 46400, 47000, 46838, 46715, 47116, 46424, 46688, 21624, 46874, 47035, 46362, 46730, 24955, 10116, 47020, 46793, 46310, 46538, 46718, 46347, 46133, 46242, 46870, 7009, 46741, 47018, 47317, 46818, 46955, 46372, 15960, 46822, 46683, 46426, 46788, 4108, 46868, 46765, 46906, 46533, 46885, 47133, 46700, 46289, 46675, 46375, 47020, 46505, 47054, 46835, 46745, 46973, 47408, 47048, 47039, 46597, 46634, 46733, 46953, 46544, 46913, 46726, 46383, 47026, 46617, 46362, 46981, 47050, 46810, 46717, 46777, 46947, 46880, 46505, 46670, 47028, 46439, 47425, 47015, 36181, 46499, 46353, 15727, 46683, 46355, 47345, 46677, 43295, 46795, 46467, 46928, 47384, 38806, 46932, 46803, 46945, 46732, 46627, 46793, 46921, 46589, 47122, 37934, 46306, 46777, 46981, 46642, 46829, 46632, 46475, 46428, 46259, 46756, 46529, 46902, 46696, 47069, 46711, 46679, 21668, 46990, 46640, 46823, 47401, 46852, 46402, 2287, 47690, 46958, 46831, 46765, 36695, 46745, 46831, 46713, 47002, 47065, 46242, 47071, 46936, 46685, 47146, 8406, 46017, 46610, 47092, 46433, 28696, 46537, 46750, 42758, 46621, 46932, 46660, 47015, 46940, 46709, 46373, 46259, 46493, 47185, 47148, 46747, 47123, 47015, 46595, 46343, 46664, 46583, 46664, 46550, 47005, 46679, 47138, 46503, 46443, 46792, 47234, 2477, 46726, 46780, 46852, 46658, 46763, 46625, 47395, 23443, 47065, 46758, 46692, 46537, 47065, 46606, 47153, 46606, 47146, 46471, 46593, 46424, 46801, 46876, 47069, 46392, 46658, 46664, 46750, 46563, 46642, 46385, 46842, 46880, 14915, 46717, 46407, 10587, 46829, 46190, 47039, 46160, 46855, 47103, 46042, 46763, 46628, 46145, 46934, 47170, 46855, 47118, 46390, 46874, 46814, 46679, 47052, 47311, 46801, 46898, 46949, 46765, 46827, 47150, 46411, 47178, 47125, 47028, 47020, 46268, 46917, 46638, 47283, 47045, 46897, 47018, 46132, 46475, 47065, 47397, 46953, 19967, 47264, 21551, 47058, 46945, 46726, 47105, 47035, 46045, 43212, 46799, 46750, 46158, 46778, 46855, 46863, 46218, 26657, 46514, 46837, 46733, 47125, 46842, 46818, 32980, 47122, 46829, 46925, 46612, 46437, 46900, 46883, 46572, 46775, 47142, 46945, 46291, 47403, 46805, 46613, 46550, 47103, 46454, 46394, 47032, 47144, 46722, 46578, 46073, 46360, 46478, 46822, 46578, 46613, 46602, 46964, 46379, 47013, 46696, 46975, 47401, 46443, 46732, 46951, 46799, 46780, 46173, 47260, 46942, 46805, 46627, 46207, 46651, 46360, 46868, 46953, 46587, 38684, 46803, 46664, 46795, 38150, 46778, 46835, 47127, 46347, 47345, 28395, 9706, 47345, 47097, 46985, 46820, 47335, 46585, 46733, 46484, 47108, 46960, 46664, 47103, 752, 46152, 46235, 46615, 46696, 46492, 43117, 46340, 46426, 46748, 45942, 46602, 46777, 46713, 44485, 46889, 46608, 46518, 46775, 47116, 46923, 46557, 47052, 47127, 46891, 46417, 46445, 47005, 47251, 46720, 46707, 47088, 47180, 47328, 46775, 46928, 46304, 46460, 46767, 46739, 47092, 46893, 46523, 46808, 46747, 46882, 47054, 46606, 46083, 46735, 46516, 46553, 46895, 46555, 46640, 46666, 46261, 46454, 46848, 46636, 46685, 46578, 47358, 47003, 46805, 21047, 10963, 46625, 34077, 47107, 46672, 5035, 46495, 35875, 46942, 46538, 46853, 47095, 46336, 46702, 46527, 46330, 46720, 32193, 46610, 46717, 46627, 46938, 46962, 46223, 46966, 47028, 46771, 46782, 46850, 46855, 47058, 46602, 46237, 46827, 17116, 46510, 47084, 46743, 27809, 46842, 46638, 46568, 46538, 46715, 47075, 47337, 46098, 46951, 47058, 46771, 46559, 46553, 46848, 20408, 46945, 45130, 46902, 46805, 46681, 22872, 26148, 17482, 46518, 46383, 46647, 46820, 46201, 32163, 46790, 46878, 47227, 5275, 46400, 47060, 46555, 46853, 46441, 46523, 46338, 47002, 46895, 34055, 47491, 46383, 46255, 46876, 37679, 46835, 46546, 46983, 46602, 45993, 46263, 45998, 46383, 46833, 46793, 47215, 46664, 46687, 46396, 47257, 47264, 46587, 46593, 47110, 47099, 46913, 46306, 47339, 46994, 46833, 18999, 46852, 46568, 46698, 46874, 46780, 46583, 47009, 46820, 46807, 46960, 46409, 46563, 46576, 7464, 46563, 46040, 46443, 46653, 46362, 47302, 46589, 47255, 47210, 46895, 46765, 46833, 46390, 14955, 46617, 47478, 46604, 46109, 46653, 46728, 46760, 46231, 46499, 47020, 46758, 46868, 46508, 46758, 46454, 16336, 36912, 46985, 465, 47311, 46769, 37328, 46737, 46970, 46690, 46966, 46640, 46777, 46394, 46510, 46505, 9260, 47107, 46396, 46422, 47013, 47112, 46683, 46748, 46897, 47219, 47242, 46838, 47032, 46456, 46801, 46490, 46992, 46649, 46748, 46242, 46957, 46867, 46617, 46552, 46868, 46593, 47230, 46492, 46803, 46912, 46600, 46222, 12167, 46250, 46445, 46859, 46733, 18341, 46632, 46979, 47071, 15303, 46463, 46621, 46784, 47294, 47240, 46368, 46034, 46964, 46520, 47026, 47118, 46949, 47138, 46450, 46400, 46962, 46456, 46825, 46499, 46672, 46784, 46718, 46919, 46953, 46563, 46711, 46437, 46210, 46615, 13046, 47138, 47092, 39112, 46533, 43623, 46619, 46745, 46424, 46850, 46390, 46535, 47033, 46921, 47407, 46947, 46957, 1920, 46527, 47185, 46653, 47063, 47062, 46795, 46733, 46803, 46962, 9944, 46100, 46927, 47467, 47015, 46167, 47129, 46801, 46593, 46885, 46807, 46829, 46627, 46690, 46589, 46846, 46822, 46283, 46113, 46820, 47367, 46632, 46760, 46910, 46418, 46649, 46953, 46750, 46400, 46578, 46559, 46960, 46823, 46763, 19087, 46938, 12539, 46803, 47060, 8104, 47257, 47197, 46373, 46559, 46977, 5620, 6703, 20114, 47088, 46482, 47017, 46253, 47337, 46522, 21957, 46627, 46546, 47017, 47573, 46865, 10356, 46863, 46861, 46685, 46574, 46475, 46546, 46692, 46771, 46853, 47108, 46820, 46985, 46709, 47116, 46512, 46638, 46638, 46904, 46621, 46597, 47127, 46867, 46887, 46403, 8816, 46291, 46248, 47148, 46385, 46771, 46437, 47037, 46448, 46638, 47328, 46600, 46917, 47125, 47071, 46752, 47069, 46025, 47101, 46688, 46615, 46612, 46647, 47157, 46987, 16891, 47122, 24270, 46670, 46885, 47099, 46460, 12454, 46171, 46514"
